commits_30d,contributors_30d,open_issues,closed_issues_30d,open_prs,avg_commit_frequency,code_churn_rate,bug_fix_ratio,urgent_signal_ratio,negative_sentiment_ratio,test_coverage,ci_failures_rate,mean_pr_cycle_time_hours,release_stability_index,issue_to_commit_ratio,bus_factor_inverse,developer_load_index,commit_volatility,issue_momentum,signal_entropy,release_friction_index,socio_technical_strain,remediation_latency,collaboration_imbalance,target_risk
317,18,593,86,127,10.948929128248666,0.07953265942167813,0.29476592998019413,0.20099974882298288,0.2648956405348652,76.4068312143202,0.11422033666897742,22.4545016892466,0.6389454107172831,1.8706624605678233,0.23570226039551587,40.0,0.4115525836475819,0.7466863033873343,0.7789837781374404,0.09696609386768293,11.925550465540066,13.192549006995106,0.11650162859391318,26.027966248480773
48,19,539,62,39,2.363330393796996,0.1116059868956251,0.32342400884615286,0.16431469086645428,0.2644314576090373,83.63719278539173,0.02353734466777419,20.085293422804227,0.5511552602541374,11.229166666666666,0.22941573387056174,30.42105263157895,0.27987556968683663,0.7936772046589018,0.7389463042097477,0.019026328692020963,8.824553268882106,75.97384567331741,0.07475815374978795,42.69374379305682
285,33,696,344,128,8.844575107468295,0.07472368683873247,0.5367033921669958,0.18307365026565292,0.5327869574266553,48.49709991407807,0.2702451363582677,25.054150713581574,0.8610689641387512,2.442105263157895,0.17407765595569785,24.96969696969697,0.38616245800637555,0.3384615384615385,0.8418255509976632,0.21420642795530853,6.66251344114296,11.314190843921788,0.0795288792027512,38.050731025706675
29,31,467,300,110,0.3321649251726524,0.15738042016472356,0.10711379556811965,0.023381169123900442,0.571981005267475,44.45238968485215,0.2551314195311908,30.33664375230417,0.6685422907038565,16.103448275862068,0.1796053020267749,18.612903225806452,0.18718547149065765,0.21773142112125163,0.5725117378351324,0.2862571564651439,5.255094938855749,143.7854680929959,0.034405566430930866,52.59249308950507
239,32,611,259,157,8.288596853082106,0.4323047204188884,0.3611142165044979,0.3258704560568032,0.0914942536970652,64.92471820136342,0.26029555289237555,4.251733551018193,0.7290529393050714,2.5564853556485354,0.17677669529663687,24.0,0.29872081564327657,0.4045977011494253,0.6760446776856522,0.0390712898609196,4.630817930492067,16.33302149438292,0.07001508021992123,38.61655078547775
270,21,82,195,31,8.95018310780284,0.14494137131327456,0.37416920052213104,0.22179849779211502,0.5049551344512769,54.68083767287456,0.21270091786473064,19.370041899914728,0.8763765461646165,0.3037037037037037,0.2182178902359924,5.380952380952381,0.23577494250517575,-0.40794223826714804,0.8816835446189569,0.1285932638062665,1.767148532399779,1.9006713169327871,0.0628619121091511,9.43822391104366
285,23,622,168,110,8.179966872600211,0.21184985038128978,0.5270589698380139,0.24335024411493797,0.3331850410722946,73.97579930380579,0.11604999432615934,37.06026390865369,0.7077966986593287,2.1824561403508773,0.20851441405707477,31.82608695652174,0.316599707652669,0.5746835443037974,0.8593574200087184,0.15437677947568754,8.847279734504163,10.321730553008962,0.0820805155233548,33.499183897701535
71,1,112,8,149,2.6292423812946,0.3367718758144184,0.3647774804721409,0.2635984592265959,0.3994924589025537,50.04197411936161,0.1252581644021639,13.332739942268283,0.6501502500529628,1.5774647887323943,1.0,261.0,0.5056595133168763,0.8666666666666667,0.9013905100586167,0.06261932485861363,300.0,10.020411575650733,0.6389505819204753,68.38993256724562
285,33,220,75,50,8.203303959507732,0.2704768080250324,0.5456644994979555,0.5152085440067194,0.3424099490497096,89.88371428144102,0.1148172226618101,12.209896372062492,0.5729207391000073,0.7719298245614035,0.17407765595569785,8.181818181818182,0.40638212342515795,0.4915254237288136,0.9632193595173912,0.05557309820844454,1.9119565412360284,3.5071512319456066,0.1071889547442707,20.66394068341603
37,32,89,358,133,0.5716537470219701,0.18968658930698576,0.45985469974488696,0.1532163296390992,0.25083641096597387,57.84703426496657,0.15621363056429077,1.0,0.8923361697696715,2.4054054054054053,0.17677669529663687,6.9375,0.405816223266832,-0.6017897091722595,0.7152160497980566,0.004806449676806329,1.534011169167941,12.992684249379746,0.08273041426615733,15.171638604409122
166,51,281,135,17,6.479510294335408,0.3529471268975599,0.6976926600297508,0.08367997036463633,0.2679074288624316,96.48278786079187,0.20774762824747006,19.966609786852093,0.6116547207878773,1.6927710843373494,0.14002800840280097,5.8431372549019605,0.03079217647244303,0.35096153846153844,0.6267303802787001,0.15996883866705983,1.0374055005217893,5.117371236845783,0.004672575692805529,13.792383209549323
150,28,524,281,129,6.2774153124649805,0.3295504097247852,0.1961166708303297,0.38158956934465466,0.0565712411212242,79.3888296081898,0.17682319388453438,24.515780569712906,0.6697799037090899,3.493333333333333,0.1889822365046136,23.321428571428573,0.3975436819796009,0.3018633540372671,0.6364189287310289,0.16017914094785393,4.656664182190159,28.082324298993818,0.10379702016681273,30.984484005443058
101,26,187,281,109,2.5157072087362935,0.4415821005059132,0.2988261054611855,0.19102068879148407,0.5415152438216337,54.11628719982664,0.1945459469715887,24.496265120973106,0.7373815325746175,1.8514851485148516,0.19611613513818404,11.384615384615385,0.20355254410632825,-0.20085470085470086,0.8493115205134159,0.1671443488028455,3.4417515198064885,12.982130522649339,0.04754547234826277,23.90607308215996
7,4,575,123,34,0.002759257144447358,0.17749473882379596,0.4268434229638108,0.21102513410669105,0.18125682804726206,100.0,0.05127692892075614,9.14801309287325,0.7365570404324822,82.14285714285714,0.5,152.25,0.09291344608071123,0.6475644699140402,0.7131282465131917,0.016462732555607793,89.92317603509784,300.0,0.05626025925010406,77.22236404812102
247,11,424,81,11,8.263169099488426,0.19190530472598955,0.6266742495431535,0.03689039551936933,0.437376749161921,75.24723703388021,0.02514517001669895,18.917220045960764,0.8827399155459043,1.7165991902834008,0.30151134457776363,39.54545454545455,0.4597554140587634,0.6792079207920793,0.6082515527788418,0.01476262794418153,17.13842249022838,6.408506809461656,0.14373527403878542,35.608902788383574
107,19,440,276,134,4.813525515973764,0.2682028570080314,0.06446357475013897,0.2969879281547031,0.2222527712372409,73.6579104987001,0.24685227294689455,21.104688248255794,0.666036174911518,4.11214953271028,0.22941573387056174,30.210526315789473,0.329018479634047,0.22905027932960895,0.8209187283850273,0.19304458472702618,8.471152919185524,38.470656739246614,0.09789926349578172,30.218342124091244
211,21,657,37,43,6.688325069856252,0.16155887977265398,0.43953421590217173,0.14584075837687005,0.07662878774718884,69.95660716203061,0.33576214143293065,19.495022939372983,0.9552769169248712,3.1137440758293837,0.2182178902359924,33.333333333333336,0.18549738802914495,0.8933717579250721,0.49476041971206763,0.18995650322515406,7.831322087650854,17.45147014939683,0.04638231464680524,28.256777410121234
131,20,302,197,89,4.032847850543371,0.032773495237168306,0.36798679733667217,0.3578543849514234,0.5179474111631438,78.46485315099113,0.20273556466798415,8.599357249548767,0.6302486461584602,2.3053435114503817,0.22360679774997896,19.55,0.17529880064567727,0.21042084168336672,0.9699790652221665,0.06633384477327471,6.635726683367848,14.570075359108777,0.05322518088193511,25.761985750159628
119,22,241,355,10,5.05077455759067,0.34164940882835537,0.3848744547782889,0.17077248253184982,0.42667742209393666,79.40672978356211,0.13809557362658753,19.734421488266236,0.7541523269279946,2.0252100840336134,0.21320071635561041,11.409090909090908,0.30252125542399316,-0.1912751677852349,0.8219501634084746,0.09431192354512236,3.470287761277251,12.457584571296836,0.07551218897591574,19.313499519150923
283,42,696,284,173,9.170980926430554,0.5308424691555291,0.2431907335386034,0.2551191159645376,0.21029628446218632,57.1604167701584,0.18702618908726817,11.261634898102992,0.6432451868340885,2.4593639575971733,0.1543033499620919,20.69047619047619,0.028701417927596177,0.4204081632653061,0.7806700315077566,0.07937847264372545,3.864003764760824,18.61269432710714,0.005558577325129406,41.41301481686106
30,8,389,305,98,1.5055411962765204,0.24421410689641113,0.4428060689032184,0.059341687770409185,0.3282423767997842,67.58317679151544,0.27385805757022136,1.2168788018607906,1.0,12.966666666666667,0.35355339059327373,60.875,0.318350517622245,0.12103746397694524,0.618973316817016,0.009257001804888178,28.58717977220027,72.24947973221602,0.11923304358453106,47.84709254312193
235,18,430,33,167,6.799333257754634,0.2538987621438153,0.2884990527457569,0.0998937065869765,0.6601473259079154,72.85121532400764,0.25353227978746073,25.47241138246652,0.6098726538632102,1.8297872340425532,0.23570226039551587,33.166666666666664,0.4619227866497868,0.857451403887689,0.6966681076424069,0.2493764324258369,12.978132497317882,13.01895350294998,0.1197522966080334,43.7238500224835
238,9,207,79,28,7.813470412468705,0.17336660711547372,0.2952256732048145,0.4256229935704442,0.10982285324296058,80.3238474344634,0.09256841469597298,20.33034069920282,0.6279602852303061,0.8697478991596639,0.3333333333333333,26.11111111111111,0.18971231248834128,0.44755244755244755,0.7416801014027815,0.07172518294218638,9.659569278225767,6.129759901117789,0.09015274494893355,15.980440205191275
121,17,150,110,37,2.87161554650485,0.5089116578521857,0.23517175809287333,0.20804697080154455,0.41124159628926776,80.59502843302359,0.10912076152661962,24.623004969788298,0.7029481978934445,1.2396694214876034,0.24253562503633297,11.0,0.41772937356623613,0.15384615384615385,0.8574403988061032,0.09680621978690689,3.7650399889661883,9.481341841823884,0.12239237850617067,20.53429844085126
83,37,118,116,109,2.0278630199976737,0.05597600425839906,0.3965313022308069,0.32987516250885945,0.1268883251622973,73.63266870678342,0.1649161977327121,13.922681075472433,0.6266453135220923,1.4216867469879517,0.1643989873053573,6.135135135135135,0.6050716777873044,0.008547008547008548,0.7318205010238592,0.08759239501090917,1.136590837245432,8.579434498405394,0.13228689954915093,13.925052499135708
1,3,156,77,108,0.6207742819399177,0.48200817810523205,0.3876325319829494,0.03765217981626256,0.044976248313017504,62.19483271004009,0.3083518810986201,24.95214882485834,0.7428976279629464,156.0,0.5773502691896258,88.0,0.3246143420565626,0.33905579399141633,0.24804115569608676,0.26867218009572125,53.09192400690517,300.0,0.1944728053950111,73.60985776720574
299,19,136,388,142,9.931732892905968,0.47805274017478283,0.16072752121887537,0.18356410901807355,0.17628849303871472,61.37452943222021,0.26002509941737034,28.71021759903391,0.925817650458993,0.45484949832775917,0.22941573387056174,14.631578947368421,0.5547554126046413,-0.48091603053435117,0.6798510937974075,0.22275490014755825,3.948464548892881,3.8174266593388944,0.15063175452033492,10.21646079441146
303,2,522,65,167,9.876625981612918,0.2592399565455306,0.16981820226618813,0.21021192526849858,0.15594672523078515,51.936185551873265,0.1816748136822858,35.6628946236937,0.7094608804937004,1.7227722772277227,0.7071067811865475,344.5,0.24919405963675068,0.778534923339012,0.6832058392904831,0.2322629761584288,281.5866411108189,14.302141861948838,0.21324758205006059,67.66869356326606
77,52,40,283,147,2.0425419298800245,0.17102261383279943,0.19252921609389675,0.09266180965578145,0.5322485582906452,80.48161863008696,0.14870219622347666,26.73162420945564,0.7168539600837006,0.5194805194805194,0.1386750490563073,3.5961538461538463,0.19137134710647985,-0.7523219814241486,0.7211449654941918,0.1416825345111055,0.7641274697239601,4.194653422888848,0.028997529985025923,2.414243300734754
10,40,440,234,25,0.1788740820644354,0.40889232737098596,0.3661931946870775,0.1193308805090037,0.21319484548634945,61.144366494176424,0.0634507363950948,22.65550164966229,0.6341700238990041,44.0,0.15811388300841897,11.625,0.3193549464834985,0.3056379821958457,0.6374898956973591,0.05453866323877044,2.22994176893813,278.8749943376859,0.056519997902911304,66.67170247815953
39,14,664,244,55,1.5107792169704857,0.3993375817450201,0.45853733465170066,0.05911795255594338,0.22721026930641214,67.93192803945719,0.2955616358759535,5.891104085467742,0.5789852712234305,17.025641025641026,0.2672612419124244,51.357142857142854,0.2767773305066858,0.46255506607929514,0.5485249551709583,0.068729128387535,16.844410538310463,92.18748969006941,0.07834491758554248,59.22478662426768
21,11,535,85,164,1.3880413445232331,0.3019474031370182,0.6821778671964334,0.18815848051663028,0.2851244517788467,74.80390251163973,0.027462888669396134,17.988010322231897,0.6993059534747113,25.476190476190474,0.30151134457776363,63.54545454545455,0.3245380814922049,0.7258064516129032,0.779971414863486,0.017848511199919405,24.622567398410492,80.96897192852768,0.11626358064285001,62.03216761119913
265,6,282,123,98,6.995730654465572,0.06939260134996911,0.7382434434261176,0.1933215691662214,0.4171062758656273,71.06294669164306,0.4218135753652898,5.484716329140541,0.6815198479262583,1.0641509433962264,0.4082482904638631,63.333333333333336,0.2667269976578774,0.3925925925925926,0.8442250113777539,0.08473168032538438,36.64031025342441,2.7854848661824465,0.12994178902845382,40.86308237359496
285,26,41,242,156,8.917767178016033,0.5553630846893428,0.2866069591962941,0.1531795897898799,0.4841023991363895,70.91021893233966,0.20824743398901993,11.22067923752363,0.9146523410944555,0.14385964912280702,0.19611613513818404,7.576923076923077,0.5130424626489122,-0.7102473498233216,0.8085055013776712,0.07044743407294558,2.2053121559070483,1.0262847253667349,0.11602820798098847,9.223681558017253
49,41,583,119,101,1.7447007028656374,0.22757872175049712,0.21643545131858252,0.2078081923663061,0.10324992833691979,56.52060929100365,0.24042050502045229,37.57305409067004,0.4881844148234211,11.89795918367347,0.15617376188860607,16.682926829268293,0.5138190976427748,0.6609686609686609,0.6082430041640737,0.3793536964080979,2.8744464649368506,93.22819017985027,0.0969206425668255,53.83695050957171
238,32,2,277,8,7.864129152159734,0.34777939991484186,0.5889532576945773,0.0902315752766162,0.4532701322311891,75.3018009341935,0.3131368656409121,9.281181643111344,0.9709069390898959,0.008403361344537815,0.17677669529663687,0.3125,0.30723202210178985,-0.985663082437276,0.7154661691145592,0.08307868649965451,0.08028259104660503,0.03454174305087586,0.05921207028827227,0.0
57,48,476,15,85,2.1823633697687073,0.05007091381472501,0.5210638577333184,0.2841478842780973,0.46632802340290946,65.99474148115351,0.39926091681095666,1.0,0.6506369793073824,8.350877192982455,0.14433756729740646,11.6875,0.2613781159987824,0.9389002036659878,0.9288836390253725,0.014965219909792677,2.473615193421513,39.99536907349832,0.04844663811097298,50.93907456662791
117,19,469,29,148,4.087278200288588,0.06328366754056738,0.5437538722830125,0.13622617635685783,0.4860196686908978,69.6175928406905,0.11094373338774435,26.725078847048415,0.7097069370525134,4.0085470085470085,0.22941573387056174,32.473684210526315,0.15420932789777067,0.8835341365461847,0.7868527544272301,0.10626925429572953,11.070808035870872,18.288840504210867,0.04019746208053146,36.78221895726063
191,16,134,291,117,6.153259162571281,0.0854846359312639,0.6708455886062257,0.11033287522479664,0.4263692433399127,89.52749585705591,0.1377976882008027,12.605862850634589,0.4670326975005452,0.7015706806282722,0.25,15.6875,0.6187350428841524,-0.36941176470588233,0.7426095252181946,0.07396817442901751,5.59404187622372,2.3092508443332855,0.1717504647919747,11.724119142553626
230,26,517,246,23,7.297869429475643,0.35897552352837947,0.27929205502994786,0.2474869379418779,0.08059665031903748,79.08509110293028,0.29892933094097496,26.296071196988997,0.7923873671442049,2.247826086956522,0.19611613513818404,20.76923076923077,0.14749350750445506,0.35517693315858456,0.6057743536592225,0.26368446485526364,4.40146603461816,16.200261197805087,0.036084628339340424,21.824351812534807
279,11,122,17,37,9.12814895718515,0.4906340491163018,0.31117628807027975,0.1974829420108822,0.3634697747747645,61.86711031290086,0.23599621742470714,7.883764730581605,0.4879047235211854,0.43727598566308246,0.30151134457776363,14.454545454545455,0.6142526152701981,0.7553956834532374,0.8311955233488453,0.07814754757397102,5.942286837115755,3.012060675821716,0.22177878878871168,23.706358990027002
14,53,157,359,153,1.2707863115425866,0.06194718390563383,0.6858374750059179,0.36770292626320433,0.44029123240699924,68.61737719056316,0.21497135687410415,14.953819538946263,0.7546780592543393,11.214285714285714,0.13736056394868904,5.849056603773585,0.3687671677656036,-0.39147286821705424,0.9692902975962119,0.11120181405731365,1.157172772442851,35.23108316005064,0.06927971447319123,39.00326758312816
62,11,568,1,176,1.5542611136326667,0.2864324714822189,0.20143932522038596,0.1868039807627483,0.3683190157342062,96.59099047221609,0.04721665052609613,30.36087403738032,0.7351398815159947,9.161290322580646,0.30151134457776363,67.63636363636364,0.14500386373605173,0.9964850615114236,0.8220550948537665,0.05036738972141545,27.904308858775902,73.15846181851948,0.05188743785801725,37.26586544102764
89,26,685,382,135,2.922701960465898,0.5257219338524263,0.44906614860760036,0.15494095862360505,0.06040620465344654,66.0818807686143,0.1998338667932734,6.440807767706016,0.6148757780434534,7.696629213483146,0.19611613513818404,31.53846153846154,0.3992645808784368,0.2839737582005623,0.4755617286034067,0.04952171228596233,6.5588257137388855,42.403335753235254,0.09043444853563273,37.54600729811949
99,29,185,291,17,3.4283395497988947,0.039292085690893,0.8133796826098649,0.04556733951308742,0.16181811145474342,71.63809989082668,0.022613441856890713,17.39197317247998,0.2669451405083604,1.8686868686868687,0.18569533817705186,6.9655172413793105,0.2359059521851572,-0.22268907563025211,0.45295078542838463,0.018933257226573217,1.50276999433021,3.487349365371211,0.045802787404901,10.052430259162959
319,4,644,395,111,11.725578984245454,0.5448175179392334,0.4261241766305881,0.1220346212686759,0.20333922192878845,81.62632909851938,0.02679981778367099,21.767391636880056,1.0,2.018808777429467,0.5,188.75,0.5743415735545928,0.23965351299326276,0.6318688280832676,0.016204503597060813,113.56513906952941,11.585455493727313,0.32221556498109144,33.11849754830107
248,26,639,379,149,8.05645088590125,0.18480908128867773,0.4740134670753484,0.3700877967019644,0.653665538903675,74.4430638064548,0.24852898493333273,12.167266571718585,0.469161720827999,2.5766129032258065,0.19611613513818404,30.307692307692307,0.11242761744997261,0.2554027504911591,0.9407456138441574,0.1285869459960986,9.829102673430036,13.552636876566629,0.030208887467455536,37.3545966397287
102,25,538,125,115,4.071164659207673,0.5636143222415229,0.3619187524158358,0.19522171663491608,0.4833133406541873,65.03491010164784,0.163562388435234,21.29871697465245,0.7345493680465625,5.2745098039215685,0.2,26.12,0.5520364077283503,0.6229260935143288,0.8557321992580598,0.12245586559958684,7.748828891577476,33.655657960811794,0.13196118057801026,50.08554868007876
310,15,98,302,106,11.19571891561885,0.20675162606429487,0.4654217032546593,0.2063684625420298,0.4530290445145764,59.10527100387,0.19994652900643364,19.148653094937846,0.5340387895893364,0.3161290322580645,0.2581988897471611,13.6,0.40542935240928163,-0.51,0.8640541266963562,0.15590932054805318,5.10231861047097,1.68995719616269,0.1262843500255016,19.744571153893045
159,7,209,84,84,5.255372014506546,0.32195460386895286,0.4565262118847041,0.24718876074928367,0.2988202909791258,70.83841693226853,0.20167326336405825,24.078156646798927,0.889600677496783,1.3144654088050314,0.3779644730092272,41.857142857142854,0.1611032246457205,0.42662116040955633,0.8433179911854504,0.14977807644427124,20.548003222341368,7.143774950697914,0.07594293925446888,20.656725214307897
160,3,474,188,44,5.185830047979599,0.2466396899430787,0.23265621088240773,0.17946057198244356,0.499702375657256,81.52830950982204,0.40082475929689737,36.50085476060519,0.6041027329306208,2.9625,0.5773502691896258,172.66666666666666,0.08746210925050378,0.43202416918429004,0.8394476498239589,0.567294445529153,149.50404980341324,22.73255975260867,0.05955836223314018,51.66470340075794
138,1,699,96,50,4.369662429566248,0.15788478934599215,0.4327945120142993,0.24437719515998693,0.4595525427588992,92.13440330626858,0.12376223944362151,44.41450414841311,0.5296050452937922,5.065217391304348,1.0,749.0,0.2766820437405369,0.7584905660377359,0.8987591451516888,0.2245145442526832,300.0,28.730191021884405,0.3442968255409821,100.0
46,27,570,194,134,1.3542571393635259,0.14771486487750635,0.40046351403002856,0.039306787577028046,0.3956261495816167,47.554334608079344,0.11588073224936087,23.401626596408608,0.7990313441259768,12.391304347826088,0.19245008972987526,26.074074074074073,0.2733127920062262,0.49214659685863876,0.6037196223801332,0.09046622082447077,7.003193256011299,74.29039065280081,0.05466657187006403,51.591035958127215
298,5,294,348,12,10.531301235737116,0.21757617387113098,0.20067540868351091,0.09350046290593028,0.63533682847122,99.20454923994514,0.29502196446473566,17.951255118625806,0.425608578625291,0.9865771812080537,0.4472135954999579,61.2,0.5092982688720284,-0.08411214953271028,0.6972666188989872,0.2316111076258502,44.75830561034367,7.8859540217130135,0.24906125322337358,29.089476816837074
4,52,164,174,15,0.29504031741219305,0.32032415949813836,0.6559940698327256,0.10396816399837777,0.5210276244393142,66.38545515641681,0.03591020130211604,23.18872881783001,0.5973442776418338,41.0,0.1386750490563073,3.4423076923076925,0.07587327960518621,-0.029585798816568046,0.7400867204664625,0.03244467053797585,0.7260810749593569,141.04243136858253,0.011615655801690673,49.24873464885241
55,14,672,36,71,1.9980361297522418,0.49071460123747335,0.9234005987169406,0.5085416666052837,0.5356395029123229,85.7972266920898,0.16609354318150818,16.793698673537467,0.8180490301388937,12.218181818181819,0.2672612419124244,53.07142857142857,0.04737385131014154,0.8983050847457628,0.9980607069082168,0.09157903581944134,21.7814122902748,9.359054120402897,0.019099939203821473,58.09549595339571
73,36,193,129,139,1.6456768760674487,0.21992237223956687,0.44477226480624693,0.1505038152984847,0.30156465536644217,59.19943556465869,0.109204420073912,3.919866808381281,0.9813685222770592,2.643835616438356,0.16666666666666666,9.222222222222221,0.7559848323476176,0.19875776397515527,0.7471473944917111,0.012112286063364529,2.000553081396568,14.679308615396486,0.1449605723206199,11.743052637286196
89,37,239,314,118,2.2894236125040024,0.5488107772533029,0.7288180870873966,0.12786114015790295,0.7073545150947272,45.22656920279283,0.08691438760825711,18.557390504521177,0.4875176892760384,2.6853932584269664,0.1643989873053573,9.64864864864865,0.4237798036156046,-0.13562386980108498,0.7118285791795473,0.06776358663179974,2.7082536516554194,7.282300807428339,0.07857692456364143,39.565835540225116
42,27,675,208,106,2.900412777343886,0.5079681896027742,0.200709971991268,0.18498099750147712,0.7756813440280335,49.99286127864735,0.15245214018155973,29.280112056238313,0.5576882278326922,16.071428571428573,0.19245008972987526,28.925925925925927,0.6100855952932513,0.5288788221970555,0.7294142113844466,0.1788392778259988,9.884857649854856,128.45732592997481,0.13912983655227462,72.81977426546449
5,48,393,224,96,0.04218865896458396,0.3092507944269175,0.6012924842829394,0.1844767911810279,0.19788787408205824,65.70469200471895,0.11076899045055015,5.084902262410251,0.7504275350988789,78.6,0.14433756729740646,10.1875,0.47518398941653667,0.2739059967585089,0.7037284752982048,0.019550584826587888,1.7614210079581747,300.0,0.08123959247400955,69.21823080629756
216,6,185,172,19,6.657659603095148,0.26136217851539684,0.47834574706701505,0.3034043636014621,0.05365284449986139,79.38549044113918,0.04681221167450129,9.64639610804182,0.2805153798857053,0.8564814814814815,0.4082482904638631,34.0,0.1637831163557672,0.036414565826330535,0.5935642472759182,0.0215685051427753,14.625167065321468,4.467872073731584,0.08715106040811425,9.312100332154651
310,13,3,117,59,11.335102749245841,0.37184088161260875,0.5975576357204861,0.11160962219442783,0.5786801621626321,71.49907931163065,0.04156472648498217,13.471457478606352,0.9515248287346627,0.00967741935483871,0.2773500981126146,4.769230769230769,0.36839506669977773,-0.95,0.7434076969704704,0.01630779191718106,2.0881938513525498,0.03894603525285618,0.11357805495630678,5.2856199437524705
38,14,300,239,14,1.463932650745153,0.10646824621413031,0.2618769097963735,0.17509686228751967,0.39934757526558473,66.99624590946178,0.13313843741319092,22.537266639078844,0.48010057970583087,7.894736842105263,0.2672612419124244,22.428571428571427,0.5850389825384075,0.11317254174397032,0.8199000718871092,0.1266826230004683,8.388092174388762,58.27287554239156,0.18373608313975243,43.95114252960524
94,8,690,253,136,3.5380417751384985,0.11102362932356732,0.3499466180595382,0.05383430899992781,0.13447355575291625,88.88837309650486,0.4779100859192606,41.58149303665952,0.592518014474717,7.340425531914893,0.35355339059327373,103.25,0.5759507539496395,0.4634146341463415,0.4360236382982532,0.7769384582786658,41.41326237705336,47.716684419033896,0.21459158678552523,49.53277223065202
162,16,302,359,135,5.303367047302927,0.22041040216002633,0.189945659459948,0.21910493451087618,0.11210085944759565,71.03177313697852,0.09954905037911685,11.311496477455815,0.7321688770282585,1.8641975308641976,0.25,27.3125,0.11238919126395246,-0.08623298033282904,0.6323751061537848,0.039656656369353234,7.593563680915614,15.101013015005908,0.03425355441389277,14.343071126792239
296,17,489,247,46,9.643595503262905,0.2197400888539951,0.2414582635538552,0.2068991116507524,0.31072540177055896,75.47655472470248,0.18673303521528312,19.86654405979157,0.6902473296892129,1.652027027027027,0.24253562503633297,31.470588235294116,0.4139525426644546,0.328804347826087,0.8147612902281516,0.13496783235656173,10.004424614390606,12.531314497370435,0.12117054506273002,27.51224227444947
222,42,177,398,52,7.2812895392518975,0.346341508632486,0.30058059357778133,0.08661421648136036,0.19069636207817484,100.0,0.1760582307161071,19.054897319934664,0.4872767974764156,0.7972972972972973,0.1543033499620919,5.4523809523809526,0.25142961623511356,-0.3843478260869565,0.5639961538408219,0.14096779722949349,1.0017574327976542,5.576452024177149,0.04215675463032281,0.0
245,17,542,330,57,7.198749947457627,0.22087005532783832,0.41328232573041324,0.1587681549830469,0.31214128959789894,70.87138389334332,0.08072274968483824,16.138163948489073,1.0,2.2122448979591836,0.24253562503633297,35.23529411764706,0.04781285846171654,0.24311926605504589,0.7634920975297231,0.036186582466299,11.213315510432661,12.979631814453715,0.013437448082802646,17.656065656965268
185,48,543,31,160,6.105117480072739,0.58265627554947,0.4717645206379834,0.40049643260073026,0.48968401632706154,59.86647819414029,0.29582280994635096,18.546824222538103,0.16497350184468806,2.9351351351351354,0.14433756729740646,14.645833333333334,0.4026972932077715,0.89198606271777,0.9854665823394387,0.2796668901345891,3.1491085202460423,15.504425151004053,0.08140294154347824,55.69565184484719
133,42,425,156,87,4.640556487263166,0.09368432265982239,0.4044495750089018,0.07968535761310465,0.06329669946457349,78.69535627893605,0.15394748440235032,14.584996185008436,0.4555984752944905,3.1954887218045114,0.1543033499620919,12.19047619047619,0.19285667792593025,0.4629948364888124,0.3707322288500903,0.09632447207485648,2.0000943875781405,19.03074666324938,0.032129742719946876,29.01396093207933
63,49,540,153,137,3.395324263690628,0.3186804669901977,0.38906476799025896,0.2825701434994086,0.03623804030554443,82.7454231981639,0.1593290858494851,45.05828675420231,0.5526450326752562,8.571428571428571,0.14285714285714285,13.816326530612244,0.7125684068906242,0.5584415584415584,0.541849362644328,0.28863054814637157,2.0452861611861617,52.36587702940636,0.13055985198269326,45.81042914425948
276,6,405,1,80,9.26019934550365,0.2193523840703732,0.1980716145200766,0.23620465743749267,0.26679573318185273,75.81573533249437,0.24059872325668627,26.12191444202596,0.4900590847905395,1.4673913043478262,0.4082482904638631,80.83333333333333,0.30066571953715593,0.9950738916256158,0.812750313812852,0.26360629295385885,41.80434805543793,11.76742739562931,0.15173950571489597,36.95141285838412
257,54,264,72,125,6.932742737119453,0.4898501725298389,0.0745264332895578,0.495326328113125,0.23741359383293512,73.51059939631024,0.14866015905003338,14.666630696138633,0.9239107119169627,1.027237354085603,0.13608276348795434,7.203703703703703,0.4107196030502644,0.5714285714285714,0.8953248142840387,0.06517345689650954,1.2130364313860915,9.506810179438004,0.08357656769438121,28.42490057526047
8,34,516,304,95,0.2008768637174317,0.6252492115212397,0.3841465654263166,0.195341998559266,0.4315789076310069,94.71569540252618,0.41224847022846695,30.24402830501841,0.34833126112888313,64.5,0.17149858514250882,17.970588235294116,0.39569970331368476,0.25853658536585367,0.849481711099694,0.572030435855758,4.412026636356174,300.0,0.08111822610068667,82.80091360062053
228,54,584,140,50,9.517652893175814,0.11922720930872352,0.06925363857920092,0.04515342669237725,0.11700021300992781,92.71595539641007,0.18316172345220444,21.43857455018498,0.991492606424518,2.56140350877193,0.13608276348795434,11.74074074074074,0.12983838228340674,0.6132596685082873,0.3930585101744269,0.11000367968757559,1.7846451418355114,23.840169959199415,0.01846657119229386,17.452502554901763
27,20,588,59,157,1.506456364489528,0.053498774189244404,0.32670859409510933,0.3750499353553803,0.39486643577875885,69.12638156620847,0.2651592021643228,19.550500542024878,0.6243732593429092,21.77777777777778,0.22360679774997896,37.25,0.44147976425632185,0.8176197836166924,0.9611695623594959,0.1980900643961543,11.618335233004705,146.62790617484288,0.1357420095027994,69.74601182280314
